Student ID,Name,Age,Gender,Attendance,Participation,CS101A,CS102A,CS103A,CS104A,CS105A,CS106A,CS107A,CS108A,CS109A,CS1010A,CS1011A,CS1012A,CS1013A,CS1014A,CS1015A,CS1016A,CS1017A,CS1018A,CS1019A,CS1020A,CS1021A,CS1022A,CS1023A,CS1024A,CS1025A,CS1026A,CS1027A,CS1028A,CS1029A,CS1030A,CS1031A,CS1032A,CS1033A,CS1034A,CS1035A,CS1036A,CS1037A,CS1038A,CS1039A,CS1040A,CGPA
ST-44306,ROBBPHU,24,Male,95.57337237,87.01700708,A,A,A,A,B,B,A,A,A,A,A,B,A,A,A,A,A,B,A,A,A,B,A,A,B,B,A,B,A,A,A,A,B,B,B,A,A,A,A,B,3.7
ST-40188,PCKTYPT,23,Male,62.70287119,99.54083494,C,B,C,A,A,C,C,B,C,B,C,A,A,B,A,B,A,B,C,A,B,A,C,C,A,B,B,A,B,B,B,C,B,A,B,C,B,B,A,B,3.025
ST-40311,ZKCBUJJ,20,Female,77.59968578,50.01909145,B,B,E,C,E,D,E,A,A,B,E,A,E,A,C,B,D,C,E,C,C,A,D,D,A,D,A,A,E,B,C,B,B,E,E,E,D,A,E,B,2.088
ST-17481,OFVTKJL,25,Male,98.33898318,73.19469788,B,B,C,C,C,C,B,C,A,C,C,C,A,B,C,A,A,C,C,A,A,A,B,B,C,A,C,B,C,A,C,B,A,C,A,A,B,A,C,C,2.875
ST-68615,GGDCJGI,21,Female,66.18797078,70.96242507,B,A,E,C,A,B,B,B,B,E,E,B,B,D,E,E,D,C,D,E,B,C,A,C,B,C,B,E,E,D,A,B,E,C,E,A,B,E,B,C,2.062
ST-69634,UCMDEGJ,19,Male,56.97312744,64.30971979,C,D,E,B,D,B,E,C,C,D,C,D,B,A,C,A,D,A,A,B,E,B,A,D,D,C,E,C,B,E,A,B,D,A,E,C,D,A,C,A,2.175
ST-15412,COUCKEX,23,Male,56.36629054,72.6286755,B,E,B,B,B,A,B,E,A,E,C,E,C,A,D,B,D,C,D,C,E,D,B,B,A,E,E,C,C,C,E,C,D,E,B,C,B,B,D,D,1.962
ST-04344,PGQWMSM,20,Male,71.44210607,60.44270538,A,D,A,D,D,D,D,A,C,D,B,E,D,C,B,C,E,E,A,B,D,D,E,C,E,D,D,B,D,D,C,C,D,C,D,C,D,E,A,B,1.75
ST-59991,SWBHUVX,22,Female,62.72700486,98.16231756,B,A,C,A,A,A,B,A,C,C,A,C,B,B,B,B,A,A,C,A,C,A,A,B,C,B,A,B,B,C,B,C,B,A,B,C,C,A,B,C,3.05
ST-52309,MENRWRU,25,Male,50.28245032,52.16365865,D,E,D,B,E,D,E,C,B,F,C,C,F,B,F,C,D,F,D,F,C,B,F,D,E,C,E,C,D,B,F,B,C,F,D,D,B,B,F,D,1.312
ST-97510,ZXIBUUV,19,Male,68.71139426,60.27808059,C,D,C,A,A,B,C,D,E,C,D,E,C,D,B,E,C,E,D,E,A,A,D,A,B,D,A,E,D,E,E,E,E,D,A,A,B,B,B,D,1.925
ST-43546,UOQWBEL,25,Female,73.2394678,93.9243534,C,C,B,A,B,C,C,C,B,A,C,C,B,B,A,C,B,B,B,B,A,B,A,B,B,C,C,C,C,C,B,B,A,B,B,B,A,C,A,C,2.825
ST-30329,ZTEOLZC,24,Male,64.22663366,96.75989719,C,B,B,B,A,B,B,B,A,A,B,A,A,A,A,B,A,C,A,C,C,B,A,A,A,B,C,C,A,B,C,B,B,A,A,B,C,A,A,C,3.2
ST-22336,ERGDCCM,25,Female,67.22662013,86.11657196,D,C,C,C,B,C,C,C,D,C,A,C,D,B,B,A,D,B,A,C,A,C,B,C,A,C,C,A,D,B,B,B,D,D,C,C,A,B,D,D,2.35
ST-47139,KQZIHUK,23,Male,95.0714524,92.14544328,B,B,B,A,A,A,A,A,A,A,A,A,B,A,B,B,A,B,A,A,A,B,B,B,A,B,A,B,A,B,B,A,A,A,A,A,B,B,A,B,3.575
ST-34878,LGMDTDP,18,Female,66.45147476,58.7661871,A,E,A,B,E,B,B,C,C,C,B,A,D,B,C,D,B,B,C,A,B,D,D,D,C,B,B,E,B,E,B,C,A,A,D,B,E,C,D,A,2.312
ST-46194,UJORZAP,20,Female,50.21272421,98.66540519,B,A,D,C,C,C,D,C,A,C,B,D,B,D,C,B,D,A,C,D,C,C,B,C,B,B,A,A,B,D,C,D,C,D,C,B,D,D,C,C,2.2
ST-65229,DZBCJDB,18,Male,60.23126598,84.8397712,D,C,B,A,D,D,D,A,D,D,A,D,D,B,B,B,D,A,B,C,A,A,C,D,B,B,B,B,B,A,D,C,B,B,D,A,D,A,C,C,2.425
ST-75077,GZEIPXJ,26,Male,64.25226897,99.9834281,C,A,B,B,B,C,A,A,C,A,C,A,B,B,C,B,C,C,B,A,A,A,C,A,C,A,C,C,B,B,C,B,C,C,C,B,B,B,A,A,2.925
ST-21235,OPOEGSK,23,Female,70.12211277,76.51782719,B,B,C,C,B,B,D,B,A,A,A,C,A,D,A,B,A,D,B,A,C,B,B,A,C,C,B,C,A,B,C,D,A,D,C,A,A,A,D,D,2.75
ST-36546,KWPLRYM,22,Male,72.16899009,74.16996812,A,A,B,A,B,C,C,B,B,D,C,C,B,A,C,B,D,A,A,A,D,C,D,A,A,A,A,B,A,D,A,C,A,D,A,A,C,A,A,D,2.9
ST-85450,HLJPKTH,20,Female,96.87141707,80.97176135,C,A,B,A,B,A,C,B,C,C,B,C,B,B,A,C,A,B,B,B,A,A,B,A,B,C,C,B,A,C,B,B,A,B,C,B,A,A,A,B,3.075
ST-89504,XBNZQIW,19,Female,54.33837513,91.13943288,A,D,C,B,A,B,A,D,C,C,A,C,A,D,C,D,B,B,A,A,A,D,B,A,B,B,B,A,A,A,B,A,A,C,B,C,B,C,C,D,2.825
ST-36300,XUIYXVV,18,Female,61.06972829,70.85250201,C,B,A,B,B,A,B,C,B,D,C,E,B,D,A,D,E,B,E,D,B,E,E,C,A,C,E,A,C,C,B,A,E,A,E,B,C,C,A,B,2.275
ST-74716,BANBJPF,22,Female,51.12128398,82.6139173,D,A,E,B,B,B,E,E,D,C,C,D,A,E,A,E,D,D,A,D,C,D,A,C,C,D,D,A,D,B,A,E,A,E,B,E,C,C,E,C,1.938
ST-45033,DKVZFCR,24,Male,94.99419202,65.53031633,A,C,A,C,B,B,A,A,A,C,A,B,C,B,B,B,A,B,C,B,A,A,B,C,A,C,C,C,A,A,B,C,C,C,B,A,C,C,B,B,2.975
ST-73986,EAMNVJQ,18,Female,90.92223057,91.44458492,A,A,B,B,B,B,A,B,A,A,A,A,B,A,A,B,A,B,B,A,B,A,B,A,A,B,A,A,B,A,B,B,B,A,A,A,A,A,A,B,3.575
ST-36642,LCMOBLF,25,Male,92.56552327,53.41675322,B,B,C,D,D,B,B,D,A,B,D,C,B,D,C,C,C,C,B,B,D,B,A,A,C,A,C,A,A,D,A,D,D,B,D,B,A,B,B,B,2.5
ST-08115,FMTUDYV,26,Female,99.53523181,91.4574966,A,B,A,B,A,B,B,A,B,B,B,A,B,B,B,B,B,A,B,B,B,A,B,A,A,A,B,A,A,B,A,A,B,B,B,A,B,B,B,B,3.375
ST-39050,DESDLRG,24,Female,66.5737975,57.55852456,C,A,A,D,D,A,E,A,E,C,D,B,C,D,C,E,B,D,A,A,B,E,E,B,B,E,D,C,A,C,B,D,A,D,C,B,E,C,D,C,2.088
ST-49019,URDAFBI,24,Male,84.40340873,55.01432029,A,B,D,B,B,C,B,C,A,D,E,A,A,A,C,C,B,C,A,C,B,C,B,A,E,A,B,D,A,C,C,A,B,B,D,E,C,B,E,C,2.525
ST-84802,RBLCJTN,18,Female,68.064028,50.34940756,C,E,B,C,C,D,C,E,B,B,F,D,E,C,F,C,B,C,E,E,C,D,C,C,B,F,F,E,E,C,F,C,B,F,F,B,F,E,E,C,1.362
ST-32656,MHTOQBP,25,Female,53.03688793,99.54390554,D,B,C,D,A,B,A,A,C,B,D,A,C,D,B,B,A,D,D,B,A,A,D,C,D,C,A,A,C,A,B,D,C,B,C,C,D,B,A,B,2.55
ST-24580,PJJCLPS,26,Male,53.54184288,59.6698066,D,E,E,E,F,E,C,D,B,F,E,C,F,F,D,D,D,C,D,C,C,B,E,E,E,E,B,C,E,E,D,F,E,C,B,C,D,B,B,F,1.2
ST-13701,ISVSOXB,24,Female,98.58667191,87.13832546,A,B,A,A,B,B,A,B,A,A,A,A,A,B,A,B,A,B,B,A,A,B,B,B,B,B,B,B,A,A,A,A,A,A,B,B,A,B,B,A,3.525
ST-21106,KBTRTUE,24,Female,73.39812143,75.66605744,B,B,C,B,D,C,B,D,C,C,A,D,A,A,B,B,A,D,D,B,C,C,A,D,A,B,B,A,C,C,A,D,C,D,B,D,A,A,D,C,2.5
ST-33531,RWEQXAD,19,Male,69.89633669,92.00330474,A,C,B,C,A,B,C,C,B,B,B,B,B,C,C,A,C,A,A,A,C,B,B,A,A,C,A,C,C,B,B,B,A,B,C,C,C,C,B,C,2.85
ST-57250,FOFTHPY,19,Male,84.95462545,53.20491785,E,C,B,D,E,B,D,B,E,B,E,E,B,D,E,A,D,E,D,A,A,A,C,D,D,B,A,B,C,A,E,D,A,B,C,E,C,E,A,B,2.05
ST-63574,SJKDJLN,26,Male,62.19985618,69.3457292,B,E,E,D,C,B,A,A,E,D,E,B,C,C,B,C,C,C,C,B,B,B,B,D,E,A,A,C,A,A,E,C,C,C,C,B,C,B,B,B,2.3
ST-04386,ZMYPAEX,21,Male,56.84158511,59.64248463,B,D,E,C,F,D,B,B,D,E,D,D,E,F,C,F,D,E,D,E,F,C,C,E,F,E,F,B,C,E,D,E,B,B,D,B,C,E,E,F,1.188
ST-87844,FQRYTTM,24,Female,90.66209702,74.53284411,C,C,C,A,C,B,B,C,A,A,B,C,A,C,A,B,A,C,A,C,B,C,C,B,B,C,A,C,B,C,A,B,B,B,A,A,A,C,A,C,2.925
ST-87894,LPOPQKJ,26,Female,87.5421562,61.99144559,C,D,C,B,B,D,C,C,A,C,D,A,A,A,D,B,D,D,D,D,D,C,B,A,D,D,D,C,B,A,C,C,D,B,C,A,D,A,D,B,2.2
ST-52657,WIPSLSW,19,Male,93.60389259,74.51536,B,C,C,B,B,A,B,A,C,B,A,C,A,C,A,A,B,B,C,A,B,B,C,B,B,C,A,C,C,B,B,B,C,C,A,C,B,A,C,A,2.925
ST-73354,DAXVWBK,23,Male,85.51075884,86.59348225,C,C,C,C,B,B,C,B,B,C,B,C,C,B,A,B,B,A,A,A,B,B,A,B,B,B,B,C,C,A,A,B,A,C,A,B,A,A,A,B,3.025
ST-20767,OXKUOQK,24,Female,95.3730658,70.18022993,C,A,A,C,C,A,A,C,B,A,B,A,B,A,A,C,A,C,C,B,A,A,C,C,B,B,B,B,B,B,C,B,A,C,C,C,A,C,B,C,2.95
ST-53223,FDKQQDS,19,Female,98.0246818,65.54356359,C,C,A,C,C,A,A,C,C,C,C,A,A,B,B,C,A,A,C,A,C,B,B,B,A,C,A,B,B,B,A,B,B,A,C,A,B,A,A,A,3.075
ST-34170,JGJHPCJ,26,Male,68.60447846,62.44447947,D,C,D,B,D,B,D,D,A,C,C,B,C,B,E,A,D,E,C,A,B,D,A,A,C,C,D,C,B,B,A,B,A,D,C,D,B,B,E,C,2.238
ST-12891,CWPPCXB,19,Male,64.87154671,60.1994475,E,C,E,E,E,C,E,E,C,B,D,C,C,D,C,D,C,E,E,D,A,A,B,D,D,E,A,E,B,A,A,C,C,B,D,A,A,D,C,E,1.838
ST-39929,XCFRLRS,26,Male,89.90703438,56.64396591,B,D,D,A,B,C,C,A,B,A,B,B,D,D,A,C,A,D,C,C,D,D,D,C,A,A,D,B,C,C,A,B,C,C,A,B,C,A,B,B,2.525
ST-48610,SGBSIYH,23,Male,67.99890218,87.10953465,D,C,A,D,B,C,C,D,A,D,C,A,A,C,C,B,A,D,D,C,A,D,C,C,C,D,A,D,D,C,A,D,C,B,A,D,B,C,B,B,2.3
ST-31926,TYTQZSO,24,Female,87.73484534,74.65742644,B,B,A,C,B,B,B,C,B,C,B,B,C,A,B,A,B,C,A,B,A,C,C,C,B,A,B,C,A,C,A,A,C,B,A,A,B,C,C,B,2.95
ST-16320,MAOMPQL,20,Male,92.81113117,81.80331827,A,C,C,A,B,C,A,C,B,A,A,B,A,A,C,A,C,B,B,C,C,A,A,B,C,C,A,B,B,C,A,C,A,A,A,A,C,B,A,B,3.1
ST-03474,SOONIMV,21,Male,96.48854959,71.90110883,B,C,A,B,C,B,A,C,A,C,C,C,A,A,A,C,B,C,C,B,B,C,B,A,A,A,B,B,C,A,B,B,B,A,B,A,A,A,A,C,3.075
ST-04870,LEQKVWL,20,Male,68.68526565,87.02508202,B,D,D,A,C,D,B,B,B,D,A,A,D,C,A,C,D,C,C,C,A,D,C,D,D,B,A,C,D,D,A,D,C,D,D,D,A,A,C,B,2.225
ST-77571,RSPLGKF,22,Male,68.90539084,72.25958366,D,B,B,B,B,D,D,A,A,C,D,B,B,C,C,B,A,C,B,A,D,A,B,B,A,A,C,B,C,B,D,D,D,D,D,D,D,B,A,D,2.4
ST-91374,IGDDRDX,23,Male,52.8050231,94.03106477,C,A,A,D,A,B,B,D,C,C,C,A,A,D,A,D,B,B,A,C,C,D,D,C,D,B,D,B,D,B,C,B,A,A,D,C,D,A,D,D,2.375
ST-62257,DXKZOUI,22,Male,76.09936056,69.34780468,A,B,A,B,B,B,A,B,B,D,A,A,D,B,B,A,A,C,B,D,C,A,B,A,B,C,A,A,C,D,B,C,B,A,B,C,C,B,D,A,2.9
ST-13816,GCKBNKY,21,Male,51.01609009,58.23817058,D,D,F,B,B,B,D,E,F,C,C,F,F,C,B,E,F,D,C,C,C,D,B,B,C,F,D,B,B,B,B,D,C,C,C,B,E,F,C,C,1.638
ST-23856,JLQQKXM,23,Male,61.16516549,62.01836162,B,B,B,C,A,A,A,C,B,E,E,A,D,B,A,B,A,B,B,E,C,E,A,D,A,D,D,C,E,A,C,C,E,E,D,A,D,D,C,D,2.238
ST-97112,EYIBOHN,20,Female,60.05749936,65.40061226,E,D,B,E,A,A,E,E,C,B,C,A,C,E,E,A,E,C,B,E,E,B,C,B,E,A,B,B,A,D,A,B,E,C,E,C,D,C,B,D,2.025
ST-34911,TEUPVAB,22,Male,53.41413282,74.29462728,A,A,B,D,C,E,A,C,C,E,D,E,B,D,A,A,D,D,E,A,C,B,E,A,B,E,C,D,A,A,E,E,D,A,A,E,D,E,E,B,2.062
ST-84134,FSSYZEI,22,Male,61.95680554,99.47480547,C,A,B,C,B,C,A,B,B,C,C,C,A,A,A,A,B,A,B,A,B,C,A,B,C,B,B,A,A,B,C,A,A,C,C,B,A,A,A,B,3.125
ST-73033,VUWASVB,20,Male,87.2043642,97.8850566,A,A,B,A,A,B,A,A,B,B,A,A,B,B,B,B,A,B,A,A,A,A,A,A,B,B,B,B,A,B,B,B,A,B,A,B,B,B,B,A,3.475
ST-37781,NCSXLTM,24,Male,99.70792582,90.0191763,A,B,B,A,A,B,B,A,B,A,B,A,B,A,A,A,A,B,A,B,B,A,B,B,B,B,B,B,B,B,A,B,B,B,A,A,A,A,A,A,3.475
ST-81145,ASHTRLP,25,Female,74.29137076,62.55304173,A,B,A,D,B,B,D,B,D,B,B,B,C,E,A,B,D,C,D,C,B,C,C,A,C,E,B,C,A,C,B,A,E,A,E,D,E,D,D,C,2.238
ST-97700,SXYWFTN,20,Female,74.22367156,61.57792954,E,C,E,C,D,C,C,D,A,A,C,A,D,B,D,D,D,C,D,C,C,B,C,E,D,D,E,D,E,E,E,E,B,D,A,C,C,B,E,E,1.65
ST-53162,OEABZUU,18,Female,62.46322216,89.32542476,C,B,D,C,B,A,C,C,C,A,A,D,C,B,B,A,A,D,A,C,A,C,B,B,D,C,B,B,D,A,C,C,D,D,D,C,B,C,B,D,2.425
ST-95670,EOQODOF,23,Female,97.78172545,53.85087534,C,A,C,B,D,C,D,A,D,A,A,D,B,C,C,B,D,C,B,D,D,A,A,B,A,A,A,D,D,A,C,A,B,A,C,B,C,B,A,D,2.6
ST-29544,EKNLFXS,21,Male,68.05080082,62.89456909,E,E,B,A,D,D,E,D,C,A,E,A,E,D,E,D,E,C,E,A,D,D,B,E,A,A,D,A,E,D,E,B,A,C,D,D,B,E,E,D,1.712
ST-72005,IUAEWEN,18,Female,78.54534548,91.22489187,B,B,B,C,B,A,A,A,B,A,A,A,B,B,C,A,A,A,C,A,B,A,B,C,A,B,B,A,C,C,A,C,C,C,A,A,B,B,C,A,3.175
ST-06853,ACTRYVJ,18,Male,76.2428811,68.21377641,B,C,B,C,B,B,C,C,D,D,B,D,C,B,B,B,B,D,B,A,C,D,A,A,C,C,C,A,C,A,D,B,C,D,B,D,C,A,B,D,2.4
ST-79013,LCEKYAP,23,Male,67.48766093,92.44474677,D,D,C,A,C,C,D,D,C,D,B,C,A,B,A,A,C,A,C,B,A,A,A,D,D,C,A,C,D,A,D,B,C,D,A,B,B,B,D,D,2.425
ST-82988,YLIYQBS,24,Female,56.57184601,78.0023862,C,E,C,D,D,A,A,B,B,E,E,A,D,A,D,A,B,C,A,D,C,B,D,D,A,B,E,C,B,B,B,C,C,E,A,B,C,E,B,B,2.275
ST-76614,WBSTBQE,19,Male,66.52754137,81.25936776,B,D,B,C,C,A,C,C,A,C,B,C,A,A,D,D,C,A,C,B,C,B,C,D,A,B,A,D,A,B,C,D,C,D,B,C,C,B,C,C,2.45
ST-69040,HDBUUDJ,24,Male,62.33275514,66.44194802,B,E,A,B,C,A,A,C,D,C,E,B,B,B,C,C,C,E,E,C,C,A,C,B,C,A,C,E,B,C,E,E,A,B,D,A,A,A,A,B,2.412
ST-82928,DLVYKRJ,19,Male,59.51697653,76.01826283,A,C,D,B,E,A,D,A,A,C,A,A,D,D,B,A,C,B,E,E,D,C,A,B,E,A,E,A,A,B,E,D,E,D,B,E,C,D,D,E,2.138
ST-46119,CKPNVDN,24,Female,56.95540315,80.70372136,C,D,B,B,E,E,A,B,B,A,E,D,D,E,C,B,E,E,B,D,E,A,C,C,C,D,E,D,A,A,C,E,E,E,D,D,D,E,B,D,1.725
ST-82839,ZGHBFSA,19,Female,83.37683147,95.33622381,C,B,A,B,B,C,B,B,C,B,A,A,A,A,A,A,A,B,C,A,B,A,C,C,C,A,C,C,C,C,A,A,A,B,A,A,A,C,B,C,3.1
ST-28885,TRVYWJH,25,Male,82.4242056,72.87780212,A,C,B,B,B,C,A,B,A,A,D,D,B,C,B,C,D,C,B,A,C,D,A,C,A,A,B,C,D,D,A,A,D,D,B,B,A,D,A,B,2.65
ST-42641,WGMUVPJ,25,Female,69.67614744,83.70903743,B,A,C,C,D,C,D,C,A,D,B,B,B,D,D,D,B,D,B,D,C,D,D,C,C,A,C,C,A,C,C,B,A,B,D,C,A,C,C,A,2.275
ST-29066,SKPJWQO,20,Male,67.45777062,85.41878992,A,A,A,C,A,A,D,D,C,A,D,B,A,C,B,B,D,D,A,A,B,C,B,B,B,D,C,C,D,C,D,C,B,A,C,D,B,B,B,D,2.525
ST-83055,WVZAJWI,25,Male,59.58952834,99.26859226,D,D,C,A,C,D,D,C,B,C,C,C,A,A,A,C,D,B,D,D,D,C,D,C,D,B,A,D,C,C,A,C,D,B,A,B,D,A,B,B,2.25
ST-47228,RTFVOMW,20,Female,55.5453227,98.12798368,B,B,A,A,D,C,A,C,B,D,D,C,C,C,A,A,D,A,B,C,D,A,A,C,B,C,B,A,C,A,D,B,C,A,C,A,C,A,D,C,2.65
ST-08082,YOCPJHM,19,Male,70.8474917,51.34379224,B,A,E,A,A,C,E,D,E,E,B,C,D,B,A,D,B,E,B,E,E,E,A,B,A,C,B,E,B,D,E,C,D,D,C,D,E,A,D,E,1.9
ST-16700,TSGJUJG,18,Male,77.7005812,81.26945699,B,A,B,C,D,B,A,B,D,A,C,B,C,C,C,C,B,B,B,D,C,B,B,D,A,A,B,C,B,A,D,D,D,A,D,A,D,D,B,A,2.525
ST-19138,OYMSWQL,18,Female,56.38301075,69.61438699,D,E,E,D,C,B,D,E,C,A,C,A,B,D,A,A,D,C,D,D,E,E,A,A,B,A,E,A,C,A,B,A,E,D,E,C,C,C,B,B,2.15
ST-73537,RRUUOIT,24,Male,79.40790523,58.36958204,C,B,C,D,E,E,B,D,B,B,E,C,E,A,E,D,B,A,D,D,B,E,E,A,E,E,D,D,B,C,A,D,B,C,E,D,A,E,A,E,1.825
ST-23930,TLKOEXD,22,Female,78.87255455,77.18868767,B,B,B,A,D,D,C,D,B,D,D,D,D,B,D,A,C,A,D,A,A,D,A,D,A,A,A,D,D,B,C,B,C,D,A,C,A,C,B,C,2.4
ST-84725,JYBAXSJ,26,Female,78.39645493,71.90117505,B,D,A,A,D,C,D,A,C,A,C,A,C,D,D,A,C,A,C,B,B,C,A,C,C,B,B,A,A,A,B,A,A,D,C,C,C,D,D,A,2.65
ST-84633,TBCJAIJ,25,Female,68.23802594,72.90644576,C,D,D,A,C,A,A,D,C,B,D,B,A,A,D,D,A,B,D,D,A,B,C,B,D,D,D,B,A,C,D,B,D,C,B,B,C,D,B,A,2.35
ST-27300,YQSYXNS,22,Male,97.81973093,76.21771357,B,B,B,C,B,C,C,B,B,C,B,C,A,B,C,A,B,B,A,B,A,B,C,B,C,B,A,C,B,C,A,C,C,C,B,A,B,B,B,A,2.875
ST-38737,GRTCOJI,20,Male,75.47339211,52.0378529,A,A,C,D,E,C,C,D,C,E,D,B,A,C,C,A,E,E,D,E,A,C,B,D,C,D,A,A,B,C,B,C,C,D,C,D,D,E,C,C,2
ST-59234,WFBMYPF,22,Female,68.12056558,83.46266874,C,B,B,A,C,D,D,B,A,D,D,C,D,B,C,B,D,D,B,B,A,A,D,C,C,A,B,D,D,D,D,A,C,B,A,C,B,C,C,B,2.325
ST-47274,UUVRAUH,20,Male,92.986695,58.71859983,C,C,A,C,D,A,D,B,D,A,B,C,C,D,C,D,D,C,A,C,C,D,B,A,B,C,B,A,B,B,C,D,D,B,D,C,C,D,D,B,2.225
ST-61320,RIHIFTJ,22,Female,92.06714193,69.85609219,C,B,C,C,B,C,A,B,B,B,A,C,C,A,C,B,B,B,A,C,C,B,B,B,B,A,B,B,B,B,B,A,A,B,C,B,A,C,A,C,2.925
ST-01740,FDNAZFB,22,Male,70.97544202,54.98543877,A,B,B,E,B,A,C,D,C,B,C,B,B,A,A,B,A,D,E,B,A,C,B,C,B,C,A,D,C,C,C,C,A,C,D,D,A,A,D,D,2.5
ST-38421,WOIZOCH,23,Male,83.98937022,69.54660955,B,D,B,A,B,C,C,B,D,A,C,A,B,D,D,D,B,C,C,D,A,C,B,A,A,D,B,B,A,D,A,D,A,B,D,A,A,D,A,B,2.6
ST-35981,KBQPQOZ,23,Male,84.17790072,50.03768276,B,A,B,E,C,C,C,D,D,B,A,E,B,D,D,D,E,D,C,D,C,D,A,A,C,E,C,D,C,D,C,E,D,C,D,D,C,E,D,D,1.7
ST-07492,JAVVQJA,20,Female,84.853785,97.53827813,B,A,B,A,A,A,A,A,A,A,A,B,B,A,A,B,A,B,B,B,A,B,B,B,B,A,A,A,A,A,B,A,B,B,A,A,A,B,B,A,3.575
ST-46267,YZSWTQI,26,Female,63.80790101,52.90350169,E,F,E,B,B,C,E,F,E,D,E,B,E,D,B,C,F,C,B,B,C,C,B,D,F,E,C,F,D,D,B,B,F,F,F,C,B,D,C,D,1.412
ST-78535,VCQSFPI,20,Male,51.83580814,73.93469105,A,C,E,E,B,E,A,A,C,D,B,A,A,E,C,C,A,C,B,D,A,C,D,D,E,B,A,B,C,E,C,A,A,D,E,D,A,D,D,A,2.262
ST-10804,JGCXWDY,19,Male,90.34960476,85.80677201,A,C,A,C,B,B,A,A,C,B,C,C,C,B,A,A,C,B,C,C,A,C,C,A,C,A,A,B,A,C,B,B,C,B,B,B,C,A,C,B,2.9
ST-05972,WWQZXBZ,23,Female,65.02621062,91.61799046,C,D,B,C,A,B,B,D,A,C,D,C,C,D,D,A,A,D,A,A,C,A,A,C,B,D,B,D,D,D,D,D,D,D,B,B,B,B,C,B,2.3
ST-34461,MLUQIEN,26,Female,73.85458233,91.66256542,C,B,C,B,B,B,C,B,A,A,A,C,B,B,C,C,B,C,C,B,C,B,B,A,B,C,B,B,C,B,A,B,C,C,B,B,C,C,C,A,2.75
ST-11110,HPZTZJG,26,Female,69.96118135,57.18453314,D,D,D,A,C,B,C,C,C,E,C,D,D,C,B,E,E,A,A,A,E,D,C,B,D,C,B,E,D,A,A,A,A,D,D,D,D,C,A,C,2.062
ST-68996,YGEQOSN,20,Male,84.34140222,77.59075161,B,C,C,C,A,C,C,C,A,A,C,B,A,C,B,C,A,C,A,A,A,B,C,B,C,A,B,A,C,A,A,B,B,B,A,A,B,B,C,C,2.975
ST-23071,WSZKHFN,24,Male,65.71167001,69.82329992,C,B,A,E,E,B,A,D,C,B,A,E,A,E,C,E,A,B,E,E,A,D,C,D,A,C,B,D,D,B,B,B,A,C,B,E,B,D,A,C,2.25
ST-70273,WJPFHIN,21,Female,91.63974017,94.34786305,B,B,B,B,B,A,B,A,A,B,B,B,B,A,B,A,A,B,A,B,A,B,B,A,A,A,B,A,A,B,A,B,B,A,B,A,A,A,A,B,3.475
ST-36434,HTCTPFV,25,Female,60.09827194,85.84193683,B,A,C,D,C,B,C,D,B,A,C,A,B,C,C,B,D,D,C,A,A,C,A,C,A,B,A,A,C,D,D,D,B,C,B,B,D,A,B,B,2.575
ST-80210,BRNFELX,25,Male,95.9400929,52.3461384,A,B,C,D,D,C,B,B,C,D,D,A,B,A,D,A,C,C,A,B,D,D,C,A,C,A,A,B,C,D,C,C,D,D,A,C,B,A,C,B,2.45
ST-92576,NGSHGTH,24,Male,69.00754029,53.72705009,B,C,D,E,D,E,E,A,C,B,A,C,E,C,D,D,D,A,C,A,B,E,B,C,D,C,B,A,A,A,C,C,E,E,E,A,E,C,D,C,2.013
ST-08903,MLOXFKZ,25,Male,81.47309501,80.50841545,C,C,B,C,C,A,B,C,B,C,C,C,B,B,B,B,A,A,C,A,B,A,C,B,A,B,C,C,A,B,A,A,A,C,C,C,A,C,B,B,2.875
ST-22003,LVKUPTB,19,Female,80.91259425,58.09889128,D,B,B,B,C,A,D,C,E,A,A,D,D,A,E,D,D,A,B,A,E,C,B,A,A,E,B,A,E,D,E,A,A,B,A,B,B,C,A,E,2.438
ST-49629,OLAZNJG,24,Male,69.63025088,74.7000224,D,D,B,D,D,A,C,C,C,B,B,D,A,C,C,D,A,B,C,C,C,C,B,C,B,B,C,D,B,D,A,D,B,A,A,B,B,D,D,B,2.325
ST-22562,FDLQOVR,26,Male,66.60794149,81.53520955,C,B,D,A,D,C,A,B,B,C,B,C,D,D,C,D,A,C,B,B,C,A,A,D,D,C,A,C,D,A,B,B,D,B,D,D,C,B,B,D,2.325
ST-81780,OVAXMIQ,20,Male,60.01814653,50.36812182,D,B,B,B,D,E,C,F,F,D,D,F,F,D,B,D,F,B,F,F,F,C,F,E,D,C,B,F,C,B,D,D,D,F,B,E,B,C,E,B,1.3
ST-02986,WLIRELO,18,Female,72.52728254,66.87397928,A,E,A,B,E,A,C,E,D,C,E,A,E,A,C,B,B,C,C,A,A,B,E,D,B,B,B,A,C,A,D,A,D,E,D,E,D,E,B,C,2.212
ST-80090,PSYPZPW,24,Female,57.56164377,92.8128246,A,A,D,D,C,B,D,C,A,B,B,C,C,D,C,D,C,A,B,C,A,D,A,C,D,C,D,B,C,D,B,B,B,B,D,A,B,B,D,C,2.35
ST-53627,MNTDNUB,24,Female,50.98756476,94.76301774,B,A,C,D,B,B,C,C,A,A,B,C,A,D,A,C,D,A,D,A,D,B,D,C,D,A,A,A,A,C,A,C,D,D,A,B,B,D,D,B,2.575
